version,lr_label,alpha,run,feature,category,rows,updates,abs_delta_w_sum,sign_flips,flips_per_1k_updates,abs_delta_w_per_update,relative_jitter,mean_abs_contribution,mean_avg_abs_td_x_feature,mean_activation_rate,instability_score,importance_score
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,farmer_control_advantage,farmer_role_specialized,60,2358226.0,2.4921165096764595,35.0,0.014841664878599422,1.0567759450012253e-06,0.9320207937265094,0.004807437720085245,0.018746040786587384,0.466999570996986,9.327201379161535,0.02355347850667263
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_2,action_context,60,2358226.0,2.9676844323459077,56.0,0.023746663805759075,1.2584393660089863e-06,0.992533445025419,0.0013586366529393862,0.021788667911075556,0.12055085077991652,9.9360915551425,0.023147304564014943
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,landlord_action_blocks_enemy_finish,landlord_specialized,60,2358226.0,2.2376758926613345,1.0,0.00042404756795998345,9.488810201657239e-07,0.8994525658606668,0.0051387560344577626,0.015996561865726143,0.027727752024902002,8.995644158654018,0.021135317900183907
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,landlord_should_press_enemy,landlord_specialized,60,2358226.0,2.2376758926613345,1.0,0.00042404756795998345,9.488810201657239e-07,0.8994525658606668,0.0051387560344577626,0.015996561865726143,0.027727752024902002,8.995644158654018,0.021135317900183907
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,hand_pairs,hand_structure,60,2358226.0,2.790487516798061,141.0,0.059790707082357675,1.1832994449209112e-06,0.9963975306539613,0.0007264242793612653,0.019979665456810996,0.7403590243444982,9.989074888817477,0.020706089736172262
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,my_jokers_ratio,other_compact_base,60,2358226.0,1.889939551555805,2.0,0.0008480951359199669,8.014242704286209e-07,0.865396988277125,0.005878049832624704,0.014360968167469719,0.19323692657805086,8.655110545096047,0.020239018000094422
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,my_group_joker,other_compact_base,60,2358226.0,1.889939551555805,2.0,0.0008480951359199669,8.014242704286209e-07,0.865396988277125,0.005878049832624704,0.014360968167469719,0.19323692657805086,8.655110545096047,0.020239018000094422
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,last_move_cards,old_rank_last_move,60,2358226.0,2.155688435951971,63.0,0.02671499678147896,9.141144385448939e-07,0.88221135271763,0.003843695248559663,0.01583525380584808,0.7603665723008509,8.833713640327437,0.019678949054407743
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,farmer_action_blocks_landlord,farmer_role_specialized,60,2358226.0,2.169632903597446,0.0,0.0,9.200275561364543e-07,0.9683931049515855,0.0025853625479312172,0.015835718311107385,0.09647160624763346,9.684851077071992,0.018421080859038604
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,teammate_danger_pass,other_compact_base,60,2358226.0,1.8404946213584243,0.0,0.0,7.804572680304705e-07,0.7775221513762114,0.00466404049398692,0.013731653031297471,0.028661706534248287,7.776001971030144,0.01839569352528439
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,landlord_control_advantage,landlord_specialized,60,2358226.0,1.446992543144392,13.0,0.005512618383479786,6.135936687766109e-07,0.8722435537582667,0.007557884555060218,0.010564201023295377,0.2430716350446924,8.725254178604835,0.018122085578355596
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,enemy_danger_press,other_compact_base,60,2358226.0,1.9265839543702798,18.0,0.007632856223279703,8.169632403214449e-07,0.9117132548254749,0.0013279666832115601,0.014004405158338487,0.03251124354192423,9.121002653984384,0.015332371841550048
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,up_should_block_landlord,farmer_role_specialized,60,2358226.0,1.493746339791786,1.0,0.00042404756795998345,6.33419502537834e-07,0.900002638791616,0.004128589561731485,0.011199082429671737,0.036643345296224525,9.000829426445883,0.015327671991403221
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,landlord_enemy_both_low,landlord_specialized,60,2358226.0,1.862046202175669,55.0,0.023322616237799094,7.895961634617162e-07,0.9765599538981327,0.0006640604476301836,0.013289339759302167,0.022931385217910126,9.775718181639908,0.013953400206932351
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,down_should_take_lead_from_landlord,farmer_role_specialized,60,2358226.0,1.3322184696430508,2.0,0.0008480951359199669,5.649240020435068e-07,0.8816050246010028,0.003298267327300238,0.00983774471261643,0.028303674396171357,8.816954408066438,0.013136012039916668
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,farmer_action_blocks_teammate,farmer_role_specialized,60,2358226.0,1.542318533000211,5.0,0.002120237839799917,6.54016422938349e-07,0.9758774769315368,0.001421878578437854,0.01129617072156997,0.07891474931102922,9.760276880874226,0.012718049300007825
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,bomb_num,control_bomb,60,2358226.0,1.6121951079922487,69.0,0.029259282189238858,6.83647414621096e-07,0.9802704596036552,0.000706206945674213,0.011740700413281827,0.35887785666176314,9.815091956326869,0.01244690735895604
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_cards,action_context,60,2358226.0,1.1455040089761424,0.0,0.0,4.857481890947443e-07,0.9086904125728956,0.0010816032728274004,0.008360607941440732,0.49475558667186165,9.08738987391805,0.009442211214268132
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_uses_2,action_context,60,2358226.0,0.9780628168812259,7.0,0.0029683329757198844,4.147451588105745e-07,0.9777551002133531,0.00029487432455985966,0.007296588229575193,0.06027566311276607,9.77915308048263,0.007591462554135052
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,singles_delta,other_compact_base,60,2358226.0,0.7212813787613626,0.0,0.0,3.058576144785795e-07,0.8369167171132075,0.0007065247038178893,0.005215733126879848,0.35193027023964024,8.369473028746553,0.005922257830697737
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,badness_delta,other_compact_base,60,2358226.0,0.6741198890538669,0.0,0.0,2.8585889946674615e-07,0.8500126419425186,0.000562244684862182,0.004906237569643601,0.49468808035744577,8.500412278324653,0.005468482254505783
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_uses_joker,action_context,60,2358226.0,0.5852222734829705,132.0,0.05597427897071782,2.4816208178646596e-07,0.995138165935507,0.00012176938050300093,0.004312764145152053,0.03590045211485455,9.974019533025144,0.004434533525655053
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_6,old_rank_action_counts,60,2358226.0,0.5200703049797332,0.0,0.0,2.2053454799486273e-07,0.891251901096629,0.0004505160825535577,0.003838377146197594,0.0287896589839002,8.912739545514285,0.004288893228751152
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,landlord_bottom_control_count,old_rank_landlord_bottom,60,2358226.0,0.5167966681934537,98.0,0.041556661660078376,2.1914637027725658e-07,0.9512350826261264,0.0002379709499775038,0.0038102706851023266,0.13600805681775777,9.529192637295575,0.00404824163507983
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_8,old_rank_action_counts,60,2358226.0,0.4086236759837918,0.0,0.0,1.7327587601179522e-07,0.6864651683969368,0.0007636619275755344,0.0030915745960544794,0.02930154728162119,6.8648249598453805,0.0038552365236300136
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,hand_triples,hand_structure,60,2358226.0,0.5153134069668772,0.0,0.0,2.1851739696147748e-07,0.9277419094338393,0.0001443668585160934,0.0036362072806646424,0.2851461721550642,9.277637611735354,0.0037805741391807356
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_group_low_3_to_7,old_rank_action_counts,60,2358226.0,0.45023494422157834,1.0,0.00042404756795998345,1.9092103310775911e-07,0.8974916988708734,0.0001376370497492196,0.003258813181259468,0.1643830009893433,8.975277528769027,0.0033964502310086875
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_group_mid_8_to_k,new_grouped_rank_summary,60,2358226.0,0.4282664678462915,1.0,0.00042404756795998345,1.8160535412903237e-07,0.8751734390292836,0.00021661059512364703,0.003129357121409387,0.24365180349256335,8.752085614674149,0.003345967716533034
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,last_move_is_bomb,old_rank_last_move,60,2358226.0,0.3747143356980043,2.0,0.0008480951359199669,1.5889670273247952e-07,0.7971851781054818,0.000443492926186087,0.002746823123436405,0.020205053245339468,7.972349915811918,0.003190316049622492
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_group_ace_2,new_grouped_rank_summary,60,2358226.0,0.37370719496015287,111.0,0.04706928004355817,1.584696271520002e-07,0.9600244215123321,3.1849471646703585e-05,0.00277959620428382,0.11838587245929356,9.619230396767897,0.0028114456759305234
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,control_delta_ratio,control_bomb,60,2358226.0,0.36274605473270577,139.0,0.058942611946437705,1.5382158229648292e-07,0.9685280174466906,3.2133962544261214e-05,0.0026931325136417736,0.15405592800414186,9.709011040827777,0.0027252664761860347
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_group_control_a_2_joker,new_grouped_rank_summary,60,2358226.0,0.36274605473270577,139.0,0.058942611946437705,1.5382158229648292e-07,0.9685280174466906,3.2133962544261214e-05,0.0026931325136417736,0.15405592800414186,9.709011040827777,0.0027252664761860347
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,control_delta,control_bomb,60,2358226.0,0.36274605473270577,139.0,0.058942611946437705,1.5382158229648292e-07,0.9685280174466906,3.2133962544261214e-05,0.0026931325136417736,0.15405592800414186,9.709011040827777,0.0027252664761860347
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,pairs_delta,other_compact_base,60,2358226.0,0.3460450499008868,45.0,0.019082140558199255,1.4673956181506216e-07,0.9746204415496891,2.5521808125434035e-05,0.0025035939325169206,0.19880459522832458,9.753984011281986,0.0025291157406423545
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_group_joker,new_grouped_rank_summary,60,2358226.0,0.3189101707674675,5.0,0.002120237839799917,1.3523308231164762e-07,0.9916121892534363,7.643265192531237e-05,0.002347277523146919,0.03590045211485455,9.917105220752594,0.0024237101750722314
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,up_before_landlord_action_is_control,farmer_role_specialized,60,2358226.0,0.2553960340593774,0.0,0.0,1.0830006710950409e-07,0.8787604283836977,0.0003978565982966165,0.0019530150491381313,0.016709792753222156,8.787712583904087,0.0023508716474347478
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,teammate_danger_block,other_compact_base,60,2358226.0,0.21645014711461852,8.0,0.0033923805436798676,9.178515846853462e-08,0.73653266250791,9.466276945897494e-05,0.0015864578223025734,0.005935585446462999,7.366775362455042,0.0016811205917615483
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_7,old_rank_action_counts,60,2358226.0,0.20856519815741426,0.0,0.0,8.844156503974354e-08,0.9300996328534159,5.870612456409991e-05,0.0014942534055280509,0.00916755167822862,9.3010847700992,0.0015529595300921508
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_9,old_rank_action_counts,60,2358226.0,0.12495536629806439,0.0,0.0,5.298701918224309e-08,0.4689003387589439,9.252221032398848e-05,0.0009316779282507909,0.005789460549301477,4.689056374608621,0.0010242001385747793
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_is_bomb,action_context,60,2358226.0,0.11865339307459533,3.0,0.0012721427038799504,5.0314682763482096e-08,0.9509539966130707,6.083905613472419e-05,0.0008729938598210889,0.010332211946807677,9.510099137895022,0.000933832915955813
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,bomb_not_near_finish,control_bomb,60,2358226.0,0.11464192351925977,3.0,0.0012721427038799504,4.8613628854596536e-08,0.9685555217795181,5.962702201746786e-05,0.0008424312636516079,0.01021294721476431,9.686112688505586,0.0009020582856690757
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,triples_delta,other_compact_base,60,2358226.0,0.0942254457702027,86.0,0.03646809084455858,3.995607111879977e-08,0.9752378692417816,3.27773493119347e-06,0.0006820992506664224,0.06929553547647922,9.767005884826757,0.0006853769855976159
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_4,old_rank_action_counts,60,2358226.0,0.06609337217411507,25.0,0.010601189198999586,2.802673372870754e-08,0.9503320580415985,5.23471897638943e-06,0.0004914657648099738,0.004735807844699121,9.507589082829313,0.0004967004837863632
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_5,old_rank_action_counts,60,2358226.0,0.05256489952468698,1.0,0.00042404756795998345,2.2290017803504406e-08,0.9517405549887821,3.4716921777778446e-05,0.00038152809501111465,0.005596404102108557,9.517597458932809,0.0004162450167888931
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_is_king_bomb,action_context,60,2358226.0,0.05256489952468698,1.0,0.00042404756795998345,2.2290017803504406e-08,0.9517405549887821,3.4716921777778446e-05,0.00038152809501111465,0.005596404102108557,9.517597458932809,0.0004162450167888931
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,enemy_danger_pass,other_compact_base,60,2358226.0,0.06018926718707044,0.0,0.0,2.5523112367970858e-08,0.7944556590460823,3.3295792625321106e-06,0.00041189326084672305,0.0007840407833269409,7.94458211357319,0.00041522284010925514
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,landlord_bomb_waste,landlord_specialized,60,2358226.0,0.04604151658718332,3.0,0.0012721427038799504,1.9523793133984327e-08,0.7237340946894139,1.233376124499341e-05,0.0003376959700042069,0.003093099063937186,7.237869327768825,0.0003500297312492003
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_11,old_rank_action_counts,60,2358226.0,0.03102263418589439,0.0,0.0,1.3155072578240759e-08,0.5844909103887767,4.230938115763537e-06,0.00021473846684606361,0.0013859362580168554,5.844922258960344,0.00021896940496182716
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_12,old_rank_action_counts,60,2358226.0,0.021426754617319035,0.0,0.0,9.085963184749484e-09,0.3863999239888437,5.011350191259621e-06,0.0001596824727559543,0.0009618388497791016,3.864008325851622,0.00016469382294721392
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,hand_bombs,hand_structure,60,2358226.0,0.013528770944715189,2.0,0.0008480951359199669,5.7368424165941635e-09,0.9300812518224929,3.3429053941356554e-07,9.907930060829945e-05,0.013621018715454448,9.301157493121712,9.941359114771301e-05
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,bombs_delta,control_bomb,60,2358226.0,0.00912202673350394,25.0,0.010601189198999586,3.868173251208298e-09,0.9251020923232031,6.192740616073901e-08,6.768594737209219e-05,0.008361757846778069,9.255265267084882,6.774787477825293e-05
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_3,old_rank_action_counts,60,2358226.0,0.0099592037760838,0.0,0.0,4.223176140066219e-09,0.637240960871551,3.353751570506467e-07,6.542027339412424e-05,0.0003552134372947616,6.372413831891651,6.575564855117489e-05
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,bomb_near_finish,control_bomb,60,2358226.0,0.004012540924162762,2.0,0.0008480951359199669,1.7015082202311238e-09,0.4480755968110823,1.04196638761138e-07,3.056259616948078e-05,0.00011926473204336927,4.481096907673411,3.066679280824192e-05
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,landlord_bomb_to_finish,landlord_specialized,60,2358226.0,0.0031434439992186667,0.0,0.0,1.3329697828870798e-09,0.5526845177178403,9.746333361971745e-08,2.371201139979075e-05,9.272873959917694e-05,5.526846510148186,2.380947473341047e-05
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,action_type_10,old_rank_action_counts,60,2358226.0,0.0003507943139160523,3.0,0.0012721427038799504,1.4875347567029296e-10,0.28275291490195026,2.8724375509391686e-10,2.493209598397267e-06,5.407007591812461e-06,2.8280381548545304,2.493496842152361e-06
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,lead_after_enemy,other_compact_base,60,2358226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trimmed,1e-2,6e-05,better_approxq_logadp_finetune_50k_time_equal_lr_1e-2,lead_after_teammate,other_compact_base,60,2358226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
full,10x,0.06,better_approxq_full_50k_lr_10x,action_preserves_control,action_context,60,2982639.0,98934.55481864333,131221.0,43.994932004845374,0.03317014054286936,0.9999948597760642,0.1948938136357337,0.5534143323649503,0.897495254811604,60.76806194256815,0.748308146000684
full,10x,0.06,better_approxq_full_50k_lr_10x,bias,position_identity,60,2982639.0,115004.28008752054,237911.0,79.76526827416929,0.038557894565021296,0.9999996998005313,0.10001582771850129,0.6432629046289293,1.0,80.46399887269433,0.7432787323474306
full,10x,0.06,better_approxq_full_50k_lr_10x,played_control_cards,rank_summary,60,2982639.0,107479.88982391704,171227.0,57.407886103547895,0.036035165443728534,0.9999973135085992,0.13564426883890135,0.6011561894887472,0.9125227494344595,68.99829302023369,0.7368004583276485
full,10x,0.06,better_approxq_full_50k_lr_10x,is_farmer,position_identity,60,2982639.0,79322.47400294071,163365.0,54.77196536355892,0.026594728360670103,0.999999893279331,0.07017059273396929,0.4470099914880529,0.6666666666666666,58.50351343888698,0.5171805842220222
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_30,old_rank_total_played,60,2982639.0,64740.655633920964,91551.0,30.694629822784453,0.021705830183914636,0.9999904099387303,0.11954935961508759,0.36228936832835207,0.52106631539931,43.983586212415716,0.4818387279434396
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_14,old_rank_total_played,60,2982639.0,66245.11235575246,109506.0,36.71446661832022,0.02221023474706542,0.999989098698827,0.10970393665346863,0.3705135989831478,0.7898569959863712,46.89591238138178,0.4802175356366164
full,10x,0.06,better_approxq_full_50k_lr_10x,landlord_up_cards_left,cards_left,60,2982639.0,66012.36048232716,117334.0,39.33898805722047,0.022132199197531836,0.9999921632606035,0.1056404620997205,0.36927831006806466,1.0,47.86771605302606,0.47491877216778516
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_20,old_rank_total_played,60,2982639.0,62871.244011625575,89342.0,29.954010525578187,0.021079065891522766,0.9999974797425235,0.11533689611804958,0.3514374322315033,0.5021682522374816,43.06064489917928,0.4667743283495529
full,10x,0.06,better_approxq_full_50k_lr_10x,landlord_down_cards_left,cards_left,60,2982639.0,62053.27147415581,112654.0,37.7699077897124,0.020804821325730607,0.999993538525094,0.09981244651623981,0.3470995133499107,1.0,45.91271982686651,0.4469119598661505
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_8,old_rank_total_played,60,2982639.0,61535.77475090461,89991.0,30.171603066948432,0.02063131835629609,0.9999888871122518,0.09933319221376798,0.3440437270214802,0.7548742600642974,42.699848454197976,0.44337691923524813
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_9,old_rank_total_played,60,2982639.0,61444.03029341773,88659.0,29.72501868311921,0.020600558865292693,0.9999909753190045,0.0986429642519185,0.3438568115523,0.7568518210759316,42.49047609173043,0.4424997758042185
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_17,old_rank_total_played,60,2982639.0,63072.407570959454,101495.0,34.02859011767767,0.021146510714491244,0.9999985065474907,0.08670267302976727,0.3527889887680453,0.7640028823946641,44.757931827037226,0.43949166179781257
full,10x,0.06,better_approxq_full_50k_lr_10x,action_type_0,action_context,60,2982639.0,59298.63348782703,106643.0,35.75457841193654,0.01988126403759457,0.9999953828763172,0.10291483694922356,0.3318243815738852,0.5798839796129444,44.18304923113236,0.43473921852310876
full,10x,0.06,better_approxq_full_50k_lr_10x,action_is_pass,action_context,60,2982639.0,59298.63348782703,106643.0,35.75457841193654,0.01988126403759457,0.9999953828763172,0.10291483694922356,0.3318243815738852,0.5798839796129444,44.18304923113236,0.43473921852310876
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_5,old_rank_total_played,60,2982639.0,57112.31811446788,78660.0,26.372618342347163,0.019148250295951966,0.9999953047902417,0.10558291642118806,0.3195615275242338,0.7325094913103259,39.697250680793246,0.42514444394542183
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_3,old_rank_total_played,60,2982639.0,58775.43615536816,82313.0,27.597372662263183,0.019705849804608655,0.9999935810056517,0.09556363813551938,0.32872092548015946,0.7515338172587355,40.74473467957044,0.42428456361567884
full,10x,0.06,better_approxq_full_50k_lr_10x,played_jokers_ratio,rank_summary,60,2982639.0,63805.60282719307,131496.0,44.08713223423955,0.021392331699274725,0.9999938930498098,0.06690757843391089,0.35686340027992763,0.6772221737629931,49.027123523468646,0.4237709787138385
full,10x,0.06,better_approxq_full_50k_lr_10x,played_group_joker,new_grouped_rank_summary,60,2982639.0,63805.60282719307,131496.0,44.08713223423955,0.021392331699274725,0.9999938930498098,0.06690757843391089,0.35686340027992763,0.6772221737629931,49.027123523468646,0.4237709787138385
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_4,old_rank_total_played,60,2982639.0,58986.0114127032,81576.0,27.350276047486805,0.01977645012108512,0.9999948654958257,0.09327203867835102,0.3300797391960767,0.7528192722044661,40.7165091950381,0.4233517778744277
full,10x,0.06,better_approxq_full_50k_lr_10x,played_high_cards_ratio,rank_summary,60,2982639.0,64658.59944113154,157722.0,52.88001665639053,0.021678318911920465,0.9999951440961699,0.05743891058469313,0.3616512938755967,0.8785788850547613,52.83027701543838,0.41909020446028983
full,10x,0.06,better_approxq_full_50k_lr_10x,played_group_ace_2,new_grouped_rank_summary,60,2982639.0,64658.59944113154,157722.0,52.88001665639053,0.021678318911920465,0.9999951440961699,0.05743891058469313,0.3616512938755967,0.8785788850547613,52.83027701543838,0.41909020446028983
full,10x,0.06,better_approxq_full_50k_lr_10x,played_group_control_a_2_joker,new_grouped_rank_summary,60,2982639.0,64487.93459730092,171235.0,57.410568292039365,0.021621099501917904,0.9999973136331998,0.04883194402213806,0.3606937161602979,0.9125227494344595,54.58529995506565,0.40952566018243597
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_6,old_rank_total_played,60,2982639.0,55583.553809064295,77584.0,26.01186399024488,0.01863569604268713,0.9999991443340503,0.09104811151412759,0.31143197579110565,0.709787604831186,39.04043308212559,0.4024800873052332
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_11,old_rank_total_played,60,2982639.0,54488.78082436209,72165.0,24.195016560837566,0.018268647605145003,0.9999907780516184,0.09189432781463545,0.3046700364699524,0.680594539689875,37.946562009996214,0.39656436428458786
full,10x,0.06,better_approxq_full_50k_lr_10x,max_enemy_cards_left,cards_left,60,2982639.0,52992.42274806998,96953.0,32.505777601647395,0.017766958303726994,0.9999978878200221,0.09481784457936296,0.2956691415734263,1.0,40.76924822258617,0.3904869861527892
full,10x,0.06,better_approxq_full_50k_lr_10x,my_control_advantage_over_played,control_bomb,60,2982639.0,58160.011327360466,125304.0,42.01111834184425,0.01949951413072801,0.9999913590688692,0.06510424277111002,0.32518922705005865,0.9363276002004108,46.303875058154404,0.39029346982116864
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_10,old_rank_total_played,60,2982639.0,55675.784304104585,76931.0,25.792930354628904,0.018666618489232047,0.9999928389363305,0.0751737025709155,0.3114245744802147,0.6966141951777052,38.98371902044691,0.3865982770511302
full,10x,0.06,better_approxq_full_50k_lr_10x,unseen_control_cards,rank_summary,60,2982639.0,55305.34548423778,126502.0,42.4127760684414,0.018542420146802137,0.9999963376603133,0.07659477430873834,0.3093005767277177,0.8608598280315488,45.50749395078183,0.38589535103645606
full,10x,0.06,better_approxq_full_50k_lr_10x,action_is_nonpass,action_context,60,2982639.0,55706.5994477893,100734.0,33.77344693742689,0.018676949992201302,0.9999957053564764,0.07330721965886391,0.31143852305504427,0.4201160203870555,42.18628582073682,0.38474574271390816
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_7,old_rank_total_played,60,2982639.0,49796.45272723905,66386.0,22.25747064931425,0.016695434052608798,0.9999817025274288,0.10487342871774283,0.2790757100656752,0.653598011633612,35.59823933760879,0.3839491387834181
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_12,old_rank_total_played,60,2982639.0,51487.095832713654,65749.0,22.043901390681203,0.017262261987694004,0.9999914736542548,0.08999617070144086,0.2875916376210304,0.6435807563691517,36.079737280509036,0.3775878083224713
full,10x,0.06,better_approxq_full_50k_lr_10x,last_player_enemy,last_move_context,60,2982639.0,52909.731615535195,110334.0,36.992073127187034,0.0177392341532231,0.9999917852860741,0.07651293599291271,0.2947034683005337,0.47962958850648546,42.53598125695866,0.3712164042934464
full,10x,0.06,better_approxq_full_50k_lr_10x,next_cards_left,cards_left,60,2982639.0,48958.93496390834,85844.0,28.781223607684336,0.016414636489333216,0.9999907751300724,0.08925008162503353,0.274088536171934,0.9832166692023934,37.92703368370768,0.3633386177969675
full,10x,0.06,better_approxq_full_50k_lr_10x,played_low_cards_ratio,rank_summary,60,2982639.0,56050.43551713518,147106.0,49.32075252821411,0.018792229135720137,0.9999996977316149,0.046955677151999616,0.31377397621058606,0.9291986943829624,48.52052712432193,0.36072965336258567
full,10x,0.06,better_approxq_full_50k_lr_10x,played_group_low_3_to_7,new_grouped_rank_summary,60,2982639.0,56050.43551713518,147106.0,49.32075252821411,0.018792229135720137,0.9999996977316149,0.046955677151999616,0.31377397621058606,0.9291986943829624,48.52052712432193,0.36072965336258567
full,10x,0.06,better_approxq_full_50k_lr_10x,my_cards_left,cards_left,60,2982639.0,53441.57587456488,123984.0,41.568557240752234,0.017917547472075863,0.999995493118982,0.06011492471124892,0.2991286819062519,1.0,44.54492529956658,0.3592436066175008
full,10x,0.06,better_approxq_full_50k_lr_10x,total_played_13,old_rank_total_played,60,2982639.0,47809.845410801296,52879.0,17.728930655034013,0.016029377142457165,0.999983527599764,0.08923011306531124,0.2674310861138759,0.605203361979157,33.12078468046841,0.35666119917918715
full,10x,0.06,better_approxq_full_50k_lr_10x,unseen_7,old_rank_unseen,60,2982639.0,42951.75310646296,51001.0,17.099286906662186,0.014400587233809709,0.9999762216068954,0.11511632105361982,0.23973304856967095,0.800692700460083,31.240064212543537,0.3548493696232908
