version,lr_label,alpha,run,category,rows,updates,abs_delta_w_sum,sign_flips,flips_per_1k_updates,abs_delta_w_per_update,relative_jitter,mean_abs_contribution,mean_avg_abs_td_x_feature,mean_activation_rate
full,1e-1,0.0006,better_approxq_full_50k_lr_1e-1,control_bomb,600,20592610.0,349.9142563096008,492.0,0.023892066134404526,1.699222470146333e-05,0.9975589052496837,0.01120968396299807,0.028405459588042272,0.38390642351863913
full,1e-1,0.0006,better_approxq_full_50k_lr_1e-1,hand_structure,360,12355566.0,221.37721981080801,388.0,0.03140285115226611,1.7917205882013662e-05,0.9922388778521438,0.02642060272055047,0.030065242898425406,0.6136826963203446
full,1e-1,0.0006,better_approxq_full_50k_lr_1e-1,landlord_specialized,540,18533349.0,214.95707412265926,79.0,0.0042625863247921355,1.1598393475602239e-05,0.9977639014272888,0.010932242990492926,0.018791224626912944,0.06369172605599363
full,1e-1,0.0006,better_approxq_full_50k_lr_1e-1,old_rank_last_two_moves,1800,61777830.0,162.9000998475737,2924.0,0.047330895241869134,2.6368698908261052e-06,0.9948685273321961,0.0005313946959411022,0.004420856800492536,0.050863982399626154
full,1e-1,0.0006,better_approxq_full_50k_lr_1e-1,old_rank_action_counts,1560,53540786.0,109.75710282215017,763.0,0.014250818058591819,2.0499718256312145e-06,0.9748344313941122,0.0012111602158980375,0.0034145797634534637,0.04078389973443033
full,1e-1,0.0006,better_approxq_full_50k_lr_1e-1,old_rank_landlord_bottom,960,32948176.0,67.5407532355486,993.0,0.030138238911920343,2.0499087183323475e-06,0.9840051192478415,0.0007643325989957545,0.0034278574108006434,0.05914502955985493
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_total_played,900,34035975.0,285.46592392442227,6877.0,0.20205091818289325,8.387182207191722e-06,0.9983353993067056,0.00811915321686319,0.1431719450778637,0.8067558182576261
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,rank_summary,720,27228780.0,155.41266168824654,1801.0,0.0661432498995548,5.70766158778493e-06,0.9987685719317576,0.008516779260112073,0.09711450977325309,0.7700658347866138
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,new_grouped_rank_summary,840,31766910.0,129.1957119824751,1671.0,0.05260190556777477,4.066990210331288e-06,0.9992279398501668,0.005521613202133703,0.06926554472343904,0.628096281733036
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_played_landlord,900,34035975.0,120.03972547327191,1709.0,0.05021157760281584,3.526848444132184e-06,0.9965015340836231,0.004988187348828942,0.060350924879888995,0.5873505400721506
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,action_context,1080,40843170.0,118.10723082224709,2484.0,0.060818002128630075,2.891725368580526e-06,0.9806575800932137,0.006393226710600378,0.04932292632613352,0.3120523001449706
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_unseen,900,34035975.0,94.14117005515718,755.0,0.022182411404403725,2.765931343384674e-06,0.9889163985534429,0.0095013955167991,0.04698640828789467,0.5936258681692126
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_played_landlord_down,900,34035975.0,85.76540970039095,2560.0,0.07521453403347488,2.5198458307831917e-06,0.9973478579922332,0.0021906333461145155,0.04306079231680329,0.36601273286152575
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,farmer_role_specialized,1200,45381300.0,84.92853253409498,170.0,0.0037460363629953307,1.8714433595797164e-06,0.9859467934907177,0.009596160957892449,0.032374099060833994,0.1168698560976551
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_played_landlord_up,900,34035975.0,79.66215482199954,2793.0,0.08206023185761536,2.3405280683746986e-06,0.9916186121992515,0.0017265795654620518,0.03976022788117123,0.33092700127603114
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,position_identity,300,11345325.0,76.16752160299013,404.0,0.03560938095647326,6.71356013185961e-06,0.9952726285874939,0.0239035629054221,0.11485450240234812,0.5333333333333333
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,cards_left,480,18152520.0,70.96974842234663,1087.0,0.05988149303788125,3.909636150922661e-06,0.9912135895300356,0.013650140613001096,0.06637768469863718,0.9555271300521583
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_last_move,1380,52188495.0,68.35538847908832,532.0,0.010193817622064021,1.3097788790247413e-06,0.9744637318491235,0.0031778935256215127,0.022467446955464338,0.215676961478326
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,other_compact_base,1260,47650365.0,58.21260073757389,188.0,0.003945405245059508,1.221661171694569e-06,0.9661142279312568,0.005740702825188823,0.02095847753459652,0.33199114616309566
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_my_hand,900,34035975.0,50.04200930663416,517.0,0.015189810193479106,1.4702681297255083e-06,0.992816130253309,0.0039561145554514185,0.025087567008071947,0.4065601958577643
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,last_move_context,240,9076260.0,35.69729708455692,57.0,0.006280119785021583,3.933040380570513e-06,0.9927178750912133,0.013691454747606118,0.0669989302548484,0.3093935437639142
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,control_bomb,600,22690650.0,30.648068405672625,327.0,0.014411222243523213,1.3506915141555057e-06,0.9721160613013987,0.00440722717456655,0.02303977854860377,0.360715591547901
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,landlord_specialized,540,20421585.0,20.645652009797026,61.0,0.0029870355312773228,1.0109720675352587e-06,0.9862907737003556,0.0061858243960804075,0.016907840298507035,0.06047325108308078
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,hand_structure,360,13614390.0,18.051399002630554,239.0,0.01755495472070361,1.3259058248390529e-06,0.9982679351323863,0.0032781944182874684,0.02274607339698481,0.6019087092330222
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_last_two_moves,1800,68071950.0,13.512184702239239,981.0,0.014411222243523213,1.9849856956116638e-07,0.9378873984041839,0.0001598768340745454,0.0034212997736583167,0.04970405392897286
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_action_counts,1560,58995690.0,8.437819978421114,258.0,0.00437320082195835,1.430243459890225e-07,0.8816524315307716,0.00018919813699219665,0.0024521083080275828,0.03972204257173982
full,1e-2,6e-05,better_approxq_full_50k_lr_1e-2,old_rank_landlord_bottom,960,36305040.0,4.84260768087409,664.0,0.018289471654624263,1.3338665047260902e-07,0.993115033203434,7.743903519519351e-05,0.0022364781662091828,0.05257361717443505
